px,Misima-Paneati
py,Mapia
pz,Mpi
qa,Maba
qb,Mbuko
qc,Mangole
qe,Matepi
qf,Momuna
qg,Kota Bangun Kutai Malay
qh,Tlazoyaltepec Mixtec
qi,Mariri
qj,Mamasa
qk,Rajah Kabunsuwan Manobo
ql,Mbelime
qm,South Marquesan
qn,Moronene
qo,Modole
qp,Manipa
qq,Minokok
qr,Mander
qs,West Makian
qt,Mok
qu,Mandari
qv,Mosimo
qw,Murupi
qx,Mamuju
qy,Manggarai
qz,Malasanga
r,Marathi
ra,Mlabri
rb,Marino
rc,Maricopa
rd,Western Magar
re,Martha's Vineyard Sign Language
rf,Elseng
rg,Mising
rh,Mara Chin
rj,Western Mari
rk,Hmwaveke
rl,Mortlockese
rm,Merlav
rn,Cheke Holo
ro,Mru
rp,Morouas
rq,North Marquesan
rr,Hill Maria
rs,Maragus
rt,Margi
ru,Mono (Cameroon)
rv,Mangarevan
rw,Maranao
rx,Dineor
ry,Karaga Mandaya
rz,Marind
s,Malay
sb,Masbatenyo
sc,Sankaran Maninka
sd,Yucatec Maya Sign Language
se,Musey
sf,Mekwei
sg,Moraid
si,Sabah Malay
sj,Ma
sk,Mansaka
sl,Molof
sm,Agusan Manobo
sn,Vurës
so,Mombum
sp,Maritsauá
sq,Caac
sr,Mongolian Sign Language
ss,West Masela
su,Musom
sv,Maslam
sw,Mansoanka
sx,Moresada
sy,Aruamu
sz,Momare
t,Maltese
ta,Cotabato Manobo
tb,Anyin Morofo
tc,Munit
td,Mualang
te,Alu
tf,Murik (New Guinea)
tg,Una
th,Munggui
ti,Maiwa (New Guinea)
tj,Moskona
tk,Mbe'
tl,Montol
tm,Mator
tn,Matagalpa
to,Totontepec Mixe
tp,Wichí Lhamtés Nocten
tq,Muong
tr,Mewari
ts,Yora
tt,Mota
tu,Tututepec Mixtec
tv,Asaro'o
tw,Magahat
tx,Tidaá Mixtec
ty,Nabi
ua,Mundang
ub,Mubi
uc,Mbu'
ud,Mednyj Aleut
ue,Media Lengua
ug,Musgu
uh,Mündü
ui,Musi
uj,Mabire
ul,Translingual
um,Maiwala
un-pro,Proto-Munda
uo,Nyong
up,Malvi
uq,Eastern Xiangxi Miao
ur,Murle
us,Creek
ut,Western Muria
uu,Yaaku
uv,Muthuvan
ux,Bo-Ung
uy,Muyang
uz,Mursi
va,Manam
vb,Mattole
vd,Mamboru
vg,Yucuañe Mixtec
vh,Mire
vi,Miyako
vk,Mekmek
vl,Mbara (Australia)
vm,Muya
vn,Minaveha
vo,Marovo
vp,Duri
vq,Moere
vr,Marau
vs,Massep
vt,Mpotovoro
vu,Marfa
vv,Tagal Murut
vw,Machinga
vx,Meoswar
vy,Indus Kohistani
vz,Mesqan
wa,Mwatebu
wb,Juwal
wc,Are
we,Mwera
wf,Murrinh-Patha
wg,Aiklep
wh,Mouk-Aria
wi,Labo
wk,Kita Maninkakan
wl,Mirandese
wm,Sar
wn,Nyamwanga
wo,Central Maewo
wp,Kala Lagaw Ya
wq,Mün Chin
wr,Marwari
ws,Mwimbi-Muthambi
wt,Moken
wu,Mittu
wv,Mentawai
ww,White Hmong
wz,Moingi
xa,Northwest Oaxaca Mixtec
xb,Tezoatlán Mixtec
xd,Modang
xe,Mele-Fila
xf,Malgbe
xg,Mbangala
xh,Mvuba
xi,Mozarabic
xj,Miju
xk,Monumbo
xl,Maxi Gbe
xm,Meramera
xn,Moi (Indonesia)
xo,Mbowe
xp,Tlahuitoltepec Mixe
xq,Juquila Mixe
xr,Murik (Malaysia)
xs,Huitepec Mixtec
xt,Jamiltepec Mixtec
xu,Mada (Cameroon)
xv,Metlatónoc Mixtec
xw,Namo
xx,Mahou
xy,Southeastern Nochixtlán Mixtec
xz,Central Masela
y,Burmese
yb,Mbay
yc,Mayeka
ye,Myene
yf,Bambassi
yg,Manta
yh,Makah
yj,Mangayat
yk,Mamara Senoufo
yl,Moma
ym,Me'en
yn-chl,Ch'olti'
yn-pro,Proto-Mayan
yo,Anfillo
yp,Pirahã
yr,Muniche
ys,Mesmes
yu,Mundurukú
yv,Erzya
yw,Muyuw
yx,Masaba
yy,Macuna
yz,Classical Mandaic
za,Santa María Zacatepec Mixtec
zb,Tumzabt
zc,Madagascar Sign Language
zd,Malimba
ze,Morawa
zg,Monastic Sign Language
zh,Wichí Lhamtés Güisnay
zi,Ixcatlán Mazatec
zj,Manya
zk,Nigeria Mambila
zl,Mazatlán Mixe
zm,Mumuye
zn,Mazanderani
zo,Matipuhy
zp,Movima
zq,Mori Atas
zr,Marúbo
zs,Macanese
zt,Mintil
zu,Inapang
zv,Manza
zw,Deg
zx,Mawayana
zy,Mozambican Sign Language
zz,Maiadomu
a,Nauruan
aa,Namla
ab,Nambikwara
ac,Narak
ae,Naka'ela
af,Nabak
ag,Naga Pidgin
ah,Nahuatl
ai-ala,Alazapa
ai-bay,Bayogoula
ai-bvy,Buena Vista Yokuts
ai-cal,Calusa
ai-chi,Chiquimulilla
ai-chu-pro,Proto-Chumash
ai-cig,Ciguayo
ai-ckn-pro,Proto-Chinookan
ai-dly,Delta Yokuts
ai-gsy,Gashowu
ai-guz,Guazacapán
ai-hit,Hitchiti
ai-ipa,Ipai
ai-jtp,Jutiapa
ai-jum,Jumaytepeque
ai-kat,Kathlamet
ai-klp-pro,Proto-Kalapuyan
ai-knm,Konomihu
ai-kry,Kings River Yokuts
ai-kum,Kumeyaay
ai-mac,Macoris
ai-mdu-pro,Proto-Maidun
ai-miz-pro,Proto-Mixe-Zoque
ai-nao,Naolan
ai-nrs,New River Shasta
ai-nvy,Northern Valley Yokuts
ai-okw,Okwanuchu
ai-per,Pericú
ai-pic,Picuris
ai-plp-pro,Proto-Plateau Penutian
ai-ply,Palewyami
ai-pom-pro,Proto-Pomo
ai-qng,Quinigua
ai-sca-pro,Proto-Siouan-Catawban
ai-sin,Sinacantán
ai-sln,Salvadoran Lenca
ai-spt,Sahaptin
ai-svy,Southern Valley Yokuts
ai-tap,Tapachultec
ai-taw,Tawasa
ai-teq,Tequistlatec
ai-tip,Tipai
ai-tky,Tule-Kaweah Yokuts
ai-tot-pro,Proto-Totozoquean
ai-tsi-pro,Proto-Tsimshianic
ai-utn-pro,Proto-Utian
ai-wai,Waikuri
ai-yav,Yavapai
ai-yup,Yupiltepeque
aj,Nalu
ak,Nakanai
al,Nalik
am,Ngan'gityemerri
an,Min Nan
ao,Naaba
ap,Neapolitan
aq,Nama
ar,Iguta
as,Nasioi
at,Hungworo
aw,Nawuri
ax,Nakwi
ay,Ngarrindjeri
az,Coatepec Nahuatl
b,Norwegian Bokmål
ba,Nyemba
bb,Ndoe
bc,Chang
bd,Ngbinda
be,Konyak Naga
bg,Nagarchal
bh,Ngamo
bi,Mao Naga
bj,Ngarinman
bk,Nake
bm,Ngbaka Ma'bo
bn,Kuri
bo,Nkukoli
bp,Nnam
bq,Nggem
br,Numana
bs,Namibian Sign Language
bt,Na
bu,Rongmei Naga
bv,Ngamambo
bw,Southern Ngbandi
by,Ningera
ca,Iyo
cb,Central Nicobarese
cc,Ponam
cd,Nachering
ce,Yale
cf,Notsi
cg,Nisga'a
ch,Central Huasteca Nahuatl
ci,Classical Nahuatl
cj,Northern Puebla Nahuatl
ck,Nakara
cl,Michoacán Nahuatl
cm,Nambo
cn,Nauna
co,Sibe
cr,Ncane
cs,Nicaraguan Sign Language
ct,Chothe Naga
cu,Chumburung
cx,Central Puebla Nahuatl
cz,Natchez
d,Northern Ndebele
da,Ndasa
db,Kenswei Nsei
dc,Ndau
dd,Nde-Nsele-Nta
df,Nadruvian
dg,Ndengereko
dh,Ndali
di,Chamba Leko
dj,Ndamba
dk,Ndaka
dl,Ndolo
dm,Ndam
dn,Ngundi
dp,Ndo
dq,Ndombe
dr,Ndoola
ds,Low German
ds-de,German Low German
ds-nl,Dutch Low Saxon
dt,Ndunga
du,Dugun
dv,Ndut
dw,Ndobo
dx,Nduga
dy,Lutos
dz,Ndogo
e,Nepali
ea,Eastern Ngad'a
eb,Toura
ec,Nedebang
ed,Nde-Gbite
ee,Kumak
ef,Nefamese
eg,Negidal
eh,Nyenkha
ej,Neko
ek,Neku
em,Nemi
en,Nengone
eo,Ná-Meo
eq,North Central Mixe
er,Yahadian
es,Bhoti Kinnauri
et,Nete
eu,Neo
ev,Nyaheun
ew,Newar
ex,Neme
ey,Neyo
ez,Nez Perce
fa,Dhao
fd,Ahwai
fl,Aiwoo
fr,Nafaanra
fu,Mfumte
g,Ndonga
ga,Ngbaka
gb,Northern Ngbandi
gc,Ngombe (Congo)
gd,Ngando (Central African Republic)
ge,Ngemba
gf-pro,Proto-Trans-New Guinea
gg,Ngbaka Manza
gh,Nǀuu
gi,Ngizim
gj,Ngie
gk,Ngalkbun
gl,Lomwe
gm,Ngatik Men's Creole
gn,Ngwo
go,Ngoni
gp,Ngulu
gq,Ngoreme
gr,Nagu
gs,Gvoko
gt,Ngeq
gu,Guerrero Nahuatl
gv,Nagumi
gw,Ngwaba
gx,Nggwahyi
gy,Tibea
gz,Ngungwel
ha,Nhanda
hb,Beng
hc,Tabasco Nahuatl
hd,Chiripá
he,Eastern Huasteca Nahuatl
hf,Nhuwala
hg,Tetelcingo Nahuatl
hh,Nahari
hi,Zacatlán-Ahuacatlán-Tepetzintla Nahuatl
hk,Cosoleacaque Nahuatl
hm,Morelos Nahuatl
hn,Central Nahuatl
ho,Takuu
hp,Pajapan Nahuatl
hq,Huaxcaleca Nahuatl
hr,Naro
ht,Ometepec Nahuatl
hu,Noone
hv,Temascaltepec Nahuatl
hw,Western Huasteca Nahuatl
hx,Mecayapan Nahuatl
hy,Northern Oaxaca Nahuatl
hz,Santa María La Alta Nahuatl
ia,Nias
ib,Nakame
ic-bco-pro,Proto-Benue-Congo
ic-bod-pro,Proto-Bantoid
ic-eov-pro,Proto-Eastern Oti-Volta
ic-gns-pro,Proto-Gurunsi
ic-grf-pro,Proto-Grassfields
ic-gur-pro,Proto-Gur
ic-jkn-pro,Proto-Jukunoid
ic-lcr-pro,Proto-Lower Cross River
ic-ogo-pro,Proto-Ogoni
ic-ovo-pro,Proto-Oti-Volta
ic-plt-pro,Proto-Plateau
ic-pro,Proto-Niger-Congo
ic-ubg-pro,Proto-Ubangian
ic-ucr-pro,Proto-Upper Cross River
ic-vco-pro,Proto-Volta-Congo
id,Ngandi
ie,Niellim
if,Nek
ig,Ngalakan
ih,Nyiha
ii,Nii
ij,Ngaju
ik,Southern Nicobarese
il,Nila
im,Nilamba
in,Ninzo
io,Nganasan
iq,Nandi
ir,Nimboran
is,Nimi
it,Southeastern Kolami
iu,Niuean
iv,Nivkh
iw,Nimo
ix,Hema
iy,Ngiti
iz,Ningil
ja,Nzanyi
jb,Nocte Naga
jh,Lotha Naga
ji,Gudanji
jj,Njen
jl,Njalgulgule
jm,Angami
jn,Liangmai Naga
jo,Ao
jr,Njerep
js,Nisa
jt,Ndyuka-Trio Pidgin
ju,Ngadjunmaya
jx,Kunyi
jy,Njyem
jz,Nyishi
ka,Nkoya
kb,Khoibu Naga
kc,Nkongho
kd,Koireng
ke,Duke
kf,Inpui Naga
kg,Nekgini
kh,Khezha Naga
ki,Thangal Naga
kj,Nakai
kk,Nokuku
km,Namat
kn,Nkangala
ko,Nkonya
kp,Niuatoputapu
kq,Nkami
kr,Nukuoro
ks,North Asmat
kt,Nyika
ku,Bouna Kulango
kw,Nkutu
kx,Nkoroo
kz,Nkari
l,Dutch
la,Ngombale
lc,Nalca
le,East Nyala
lg,Gela
li,Grangali
lj,Nyali
lk,Ninia Yali
ll,Nihali
lm,Mankiyali
lo,Ngul
lq,Lao Naga
lu,Nchumbulu
lv,Orizaba Nahuatl
lw,Walangama
lx,Nahali
ly,Nyamal
lz,Nalögo
ma,Maram Naga
mb,Big Nambas
mc,Ngam
md,Ndumu
me,Mzieme Naga
mf,Tangkhul Naga
mg,Kwasio
mh,Monsang Naga
mi,Nyam
mj,Ngombe (Central African Republic)
mk,Namakura
ml,Ndemli
mm,Manangba
mn,ǃXóõ
mo,Moyon Naga
mp,Nimanbur
mq,Nambya
mr,Nimbari
ms,Letemboi
mt,Namonuito
mu,Northeast Maidu
mv,Ngamini
mw,Nimoa
my,Namuyi
mz,Nawdm
n,Norwegian Nynorsk
na,Nyangumarta
nb,Nande
nc,Nancere
nd,West Ambae
ne,Ngandyera
nf,Ngaing
ng,Maring Naga
nh,Ngiemboon
ni,North Nuaulu
nj,Nyangatom
nk,Nankina
nl,Northern Rengma Naga
nm,Namia
nn,Ngete
np,Wancho
nq,Ngindo
nr,Narungga
nt,Nanticoke
nu,Dwang
nv,Nukunu
nw,Southern Nuni
nx,Ngong
ny,Nyangga
nz,Nda'nda'
o,Norwegian
oa,Woun Meu
oc,Nuk
od,Northern Thai
oe,Nimadi
of,Nomane
og,Nogai
oh,Nomu
oi,Noiri
oj,Nonuya
ok,Nooksack
ol,Nomlaki
om,Nocamán
on,Old Norse
op,Numanggang
oq,Ngongo
os,Eastern Nisu
ot,Nomatsiguenga
ou,Ewage-Notu
ov,Novial
ow,Nyambo
oy,Noy
oz,Nayi
pa,Nar Phu
pb,Nupbikha
pg,Ponyo
ph,Phom
pl,Southeastern Puebla Nahuatl
pn,Mondropolon
po,Pochuri Naga
ps,Nipsan
pu,Puimei Naga
py,Napu
qg,Ede Nago
qk,Kura Ede Nago
ql,Ngendelengo
qm,Ndom
qn,Nen
qo,N'Ko
qq,Kyan-Karyaw Naga
qy,Akyaung Ari
r,Southern Ndebele
ra,Ngom
rb,Nara
rc,Noric
re,Southern Rengma Naga
rf,Norman
rg,Narango
ri,Chokri Naga
rk,Ngarla
rl,Ngarluma
rm,Narom
rn,Norn
rp,North Picene
rr,Norra
rt,Northern Kalapuya
ru,Narua
rx,Ngurmbur
rz,Lala (New Guinea)
sa,Sangtam Naga
sc,Nshi
sd,Southern Nisu
se,Nsenga
sg,Ngasa
sh,Ngoshie
si,Nigerian Sign Language
sk,Naskapi
sl,Norwegian Sign Language
sm,Sema
sn,Nehan
so,Northern Sotho
sp,Nepalese Sign Language
sq,Northern Sierra Miwok
sr,Maritime Sign Language
ss,Nali
st,Tangsa
su,Sierra Negra Nahuatl
sv,Southwestern Nisu
sw,Navut
sx,Nsongo
sy,Nasal
sz,Nisenan
td,Northern Tidong
te,Nathembo
tg,Ngantangarra
ti,Natioro
tj,Ngaanyatjarra
tk,Ikoma
tm,Nateni
to,Ntomba
tp,Northern Tepehuan
tr,Delo
ts,Natagaimas
tu,Natügu
tw,Nottoway
tx,Somra
ty,Mantsi
ua,Yuaga
ub-har,Haraza
ub-pro,Proto-Nubian
uc,Nukuini
ud,Ngala
ue,Ngundu
uf,Nusu
ug,Nungali
uh,Ndunda
ui,Ngumbi
uj,Nyole (Uganda)
uk,Nootka
ul,Nusa Laut
um,Niuafo'ou
un,Anong
uo,Nguôn
up,Nupe
uq,Nukumanu
ur,Nuguria
us,Nuer
ut,Nung
uu,Ngbundu
uv,Northern Nuni
uw,Nguluwan
ux,Mehek
uy,Nunggubuyu
uz,Tlamacazapa Nahuatl
v,Navajo
vh,Nasarian
vm,Namiae
vo,Nyokon
wa,Nawathinehena
wb,Nyabwa
wc,Classical Newar
we,Ngwe
wi,Southwest Tanna
wm,Nyamusa-Molo
wo,Nauo
wr,Nawaru
wx,Middle Newar
wy,Nottoway-Meherrin
xa,Nauete
xd,Ngando (Congo)
xe,Nage
xg,Ngadha
xi,Nindi
xl,South Nuaulu
xm,Numidian
xn,Ngawun
xo,Ndambomo
xq,Naxi
xr,Ninggerum
xu,Narau
xx,Nafri
y,Chichewa
yb,Nyangbo
yc,Nyanga-li
yd,Nyole (Kenya)
ye,Nyengo
yf,Giryama
yg,Nyindu
yh,Nyigina
yi,Nyimang
yj,Nyanga (Congo)
yk,Nyaneka
yl,Nyeu
ym,Nyamwezi
yn,Nyankole
yo,Nyoro
yp,Nyang'i
ys,Nyunga
yt,Nyawaygi
yu,Nyungwe
yv,Nyulnyul
yw,Nyaw
yx,Nganyaywana
yy,Nyakyusa
za,Tigon Mbembe
zb,Njebi
zd,Nzadi
zi,Nzima
zk,Nzakara
zm,Zeme Naga
zs,New Zealand Sign Language
zu,Central Teke
zy,Nzakambay
zz,Nanga Dama Dogon
aa,Orok
ac,Oroch
av,Old Avar
bi,Obispeño
bk,Southern Bontoc
bl,Oblo
bm,Moabite
bo,Obo Manobo
br,Old Burmese
bt,Old Breton
bu,Obulom
c,Occitan
ca,Ocaina
ch,Old Chinese
co,Old Cornish
cu,Tlahuica
da,Odut
dk,Od
dt,Old Dutch
du,Odual
fo,Ofo
fs,Old Frisian
fu,Efutop
gb,Ogbia
gc,Ogbah
ge,Old Georgian
gg,Ogbogolo
go,Khana
gu,Ogbronuagum
hu,Old Hungarian
ia,Oirata
in,Inebu One
j,Ojibwe
jb,Northwestern Ojibwa
jc,Central Ojibwa
jg,Eastern Ojibwa
jp,Old Japanese
js,Severn Ojibwa
jv,Ontong Java
jw,Western Ojibwa
ka,Okanagan
kb,Okobo
kd,Okodia
ke,Okpe (Southwestern Edo)
kg,Kok-Paponk
kh,Koresh-e Rostam
ki,Okiek
kj,Oko-Juwoi
kk,Kwamtim One
kl,Old Kentish Sign Language
km,Middle Korean
kn,Oki-No-Erabu
ko,Old Korean
kr,Kirike
ks,Oko-Eni-Osayen
ku,Oku
kv,Orokaiva
kx,Okpe (Northwestern Edo)
ld,Mochi
le,Olekha
lm,Oloma
lo,Livvi
lr,Olrat
lt,Old Lithuanian
lu,Kuvale
m,Oromo
ma,Omaha-Ponca
mb,Omba
mc,Mochica
mg,Omagua
mi,Omi
mk,Omok
ml,Ombo
mn,Minoan
mo,Utarmbung
mp,Old Manipuri
mq-cha-pro,Proto-Chatino
mq-maz-pro,Proto-Mazatec
mq-mix-pro,Proto-Mixtecan
mq-mxt-pro,Proto-Mixtec
mq-otp-pro,Proto-Oto-Pamean
mq-pro,Proto-Oto-Manguean
mq-tel,Teposcolula Mixtec
mq-teo,Teojomulco Chatino
mq-tri-pro,Proto-Trique
mq-zap-pro,Proto-Zapotecan
mq-zpc-pro,Proto-Zapotec
mr,Old Marathi
mt,Omotik
mu,Omurano
mv-aro-pro,Proto-Aroid
mv-diz-pro,Proto-Dizoid
mv-pro,Proto-Omotic
mw,South Tairora
mx,Old Mon
na,Selk'nam
nb,Lingao
ne,Oneida
ng,Olo
ni,Onin
nj,Onjob
nk,Kabore One
nn,Onobasulu
no,Onondaga
np,Sartang
nr,Northern One
ns,Ono
nt,Ontenu
nu,Unua
nw,Old Nubian
nx,Pidgin Onin
od,O'odham
og,Ong
on,Önge
or,Oorlams
os,Old Ossetic
pa,Okpamheri
pk,Kopkaka
pm,Oksapmin
po,Opao
pt,Opata
py,Ofayé
r,Oriya
ra,Oroha
re,Orejón
rg,Oring
rh,Oroqen
ro,Orokolo
rr,Oruma
rt,Adivasi Oriya
ru,Ormuri
rv,Old East Slavic
rw,Oro Win
rx,Oro
rz,Ormu
s,Ossetian
s-pro,Proto-Ossetic
sa,Osage
sc,Oscan
si,Osing
so,Ososo
sp,Old Spanish
st,Osatu
su,Southern One
sx,Old Saxon
ta,Ottoman Turkish
td,Ot Danum
te,Mezquital Otomi
ti,Oti
tk,Old Turkic
tl,Tilapa Otomi
tm,Eastern Highland Otomi
tn,Tenango Otomi
to-otm-pro,Proto-Otomi
to-pro,Proto-Otomian
tq,Querétaro Otomi
tr,Otoro
ts,Estado de México Otomi
tt,Temoaya Otomi
tu,Otuke
tw,Ottawa
tx,Texcatepec Otomi
ty,Old Tamil
tz,Ixtenco Otomi
ua,Tagargrent
ub,Glio-Oubi
ue,Oune
ui,Old Uyghur
um,Ouma
vd,Elfdalian
wi,Owiniga
wl,Old Welsh
yb,Oy
yd,Oyda
ym,Wayampi
yy,Oya'oya
zm,Koonzime
a,Punjabi
aa-kom,Kómnzo
aa-kwn,Kuwani
aa-nun,Nungon
ab,Pareci
ac,Pacoh
ad,Paumarí
ae,Pagibete
af,Paranawát
ag,Pangasinan
ah,Tenharim
ai,Pe
ak,Parakanã
al,Middle Persian
am,Kapampangan
ao,Northern Paiute
ap,Papiamentu
aq,Parya
ar,Panamint
as,Papasena
at,Papitalai
au,Palauan
av,Wari'
aw,Pawnee
ax,Pankararé
ay,Pech
az,Pankararú
bb,Páez
bc,Patamona
be,Mezontla Popoloca
bf,Coyotepec Popoloca
bg,Paraujano
bh,Panare
bi,Podoko
bl,Mak (Nigeria)
bm,Puebla Mazatec
bn,Kpasam
bo,Papel
bp,Badyara
br,Pangwa
bs,Central Pame
bv,Pnar
by,Pyu
ca,Santa Inés Ahuatempan Popoloca
cb,Pear
cc,Bouyei
cd,Picard
ce,Ruching Palaung
cf,Paliyan
cg,Paniya
ch,Pardhan
ci,Duruwa
cj,Parenga
ck,Paite
cl,Pardhi
cm,Nigerian Pidgin
cn,Piti
cp,Pacahuara
cw,Pyapun
da,Anam
dc,Pennsylvania German
di,Pa Di
dn,Fedan
do,Padoe
dt,Plautdietsch
du,Kayan
ea,Peranakan Indonesian
eb,Eastern Pomo
ed,Mala (New Guinea)
ee,Taje
ef,Northeastern Pomo
eg,Pengo
eh,Bonan
ei,Chichimeca-Jonaz
ej,Northern Pomo
ek,Penchal
el,Pekal
em,Phende
eo,Old Persian
ep,Kunja
eq,Southern Pomo
ev,Pémono
ex,Petats
ey,Petjo
ez,Eastern Penan
fa,Pááfang
fe,Peere
ga,Juba Arabic
gd,Gandhari
gg,Pangwali
gi,Pagi
gk,Rerep
gl,Primitive Irish
gn,Paelignian
gs,Pangseng
gu,Pagu
gz,Papua New Guinean Sign Language
ha,Pa-Hng
hd,Phudagi
hg,Phuong
hh,Phukha
hi-din,Dinapigue Agta
hi-kal-pro,Proto-Kalamian
hi-nag,Nagtipunan Agta
hi-pro,Proto-Philippine
hk,Phake
hl,Phalura
hm,Phimbi
hn,Phoenician
ho,Phunoi
hq,Phana'
hr,Pahari-Potwari
ht,Phu Thai
hu,Phuan
hv,Pahlavani
hw,Phangduwali
i,Pali
ia,Pima Bajo
ib,Yine
ic,Pinji
id,Piaroa
ie,Piro
if,Pingelapese
ig,Pisabo
ih,Pitcairn-Norfolk
ii,Pini
ij,Pijao
il,Yom
im,Powhatan
in,Piame
io,Piapoco
ip,Pero
ir,Piratapuyo
is,Pijin
it,Pitta-Pitta
iu,Pintupi-Luritja
iv,Pileni
iw,Pimbwe
ix,Piu
iy,Piya-Kwonci
iz,Pije
jt,Pitjantjatjara
ka,Ardhamagadhi Prakrit
kb,Kipfokomo
kc,Baekje
kg,Pak-Tong
kh,Pankhu
kn,Pakanha
ko,Pökoot
kp,Pukapukan
kr,Attapady Kurumba
ks,Pakistan Sign Language
kt,Maleng
ku,Paku
l,Polish
la,Miani
lb,Polonombauk
lc,Central Palawano
le,Palu'e
lg,Pilagá
lh,Paulohi
lj,Polci
lk,Kohistani Shina
ll,Shwe Palaung
ln,Palenquero
lo,Oluta Popoluca
lp,Palpa
lq,Palaic
lr,Palaka Senoufo
ls,San Marcos Tlalcoyalco Popoloca
lu,Palikur
lv,Southwest Palawano
lw,Brooke's Point Palawano
ly,Bolyu
lz,Paluan
ma,Paama
mb,Pambia
md,Pallanganmiddang
me,Pwaamei
mf,Pamona
mh,Maharastri Prakrit
mi,Northern Pumi
mj,Southern Pumi
mk,Pamlico
ml,Sabir
mm,Pol
mn,Pam
mo,Pom
mq,Northern Pame
mr,Paynamar
ms,Piedmontese
mt,Tuamotuan
mu,Mirpur Panjabi
mw,Plains Miwok
mx,Poumei Naga
my,Papuan Malay
mz,Southern Pame
na,Punan Bah-Biau
nb,Western Panjabi
nc,Pannei
nd,Mpinda
ne,Western Penan
ng,Pongu
nh,Penrhyn
ni,Aoheng
nj,Pinjarup
nk,Paunaca
nl,Paleni
nm,Punan Batu
nn,Pinai-Hagahai
no,Panobo
np,Pancana
nq,Pana (West Africa)
nr,Panim
ns,Ponosakan
nt,Pontic Greek
nu,Jiongnai Bunu
nv,Pinigura
nw,Panyjima
nx,Phong-Kniang
ny,Pinyin
nz,Pana (Central Africa)
oc,Poqomam
oe,San Juan Atzingo Popoloca
of,Poke
og,Potiguára
oh,Poqomchi'
oi,Highland Popoluca
ok,Pokangá
om,Southeastern Pomo
on,Pohnpeian
oo,Central Pomo
op,Pwapwa
oq,Texistepec Popoluca
os,Sayula Popoluca
ot,Potawatomi
ov,Guinea-Bissau Creole
ow,San Felipe Otlaltepec Popoloca
ox,Polabian
oy,Pogolo
oz-abi,Abai
oz-bal,Baliledo
oz-btk-pro,Proto-Bungku-Tolaki
oz-cet-pro,Proto-Central-Eastern Malayo-Polynesian
oz-hce-pro,Proto-Halmahera-Cenderawasih
oz-lgx-pro,Proto-Lampungic
oz-mcm-pro,Proto-Malayo-Chamic
oz-mly-pro,Proto-Malayic
oz-msa-pro,Proto-Malayo-Sumbawan
oz-oce-pro,Proto-Oceanic
oz-pep-pro,Proto-Eastern Polynesian
oz-pnp-pro,Proto-Nuclear Polynesian
oz-pol-pro,Proto-Polynesian
oz-pro,Proto-Malayo-Polynesian
oz-ssw-pro,Proto-South Sulawesi
oz-sus-pro,Proto-Sunda-Sulawesi
oz-swa-pro,Proto-North Sarawak
pa,Pao
pe,Papi
pi,Paipai
pk,Uma
pl,Pipil
pm,Papuma
pn,Papapana
po,Folopa
pq,Pei
ps,San Luís Temalacayuca Popoloca
pt,Pa
pu,Papora
qa,Pa'a
qe-pro,Proto-Eastern Malayo-Polynesian
qm,Malecite-Passamaquoddy
rc,Parachi
re,Principense
rf,Paranan
rg,Old Prussian
rh,Porohanon
ri,Paicî
rk,Parauk
rl,Peruvian Sign Language
rm,Kibiri
rn,Prasuni
ro,Old Occitan
rq,Ashéninka Perené
rr,Puri
rt,Phai
ru,Puragi
rw,Parawen
rx,Purik
rz,Providencia Sign Language
s,Pashto
sa,Asue Awyu
sc,Persian Sign Language
sd,Plains Indian Sign Language
se,Central Malay
sg,Penang Sign Language
sh,Southwest Pashayi
si,Southeast Pashayi
sl,Puerto Rican Sign Language
sm,Pauserna
sn,Panasuan
so,Polish Sign Language
sp,Philippine Sign Language
sq,Pasi
sr,Portuguese Sign Language
ss,Kaulong
su,Sauraseni Prakrit
sw,Port Sandwich
sy,Piscataway
t,Portuguese
ta,Pai Tavytera
th,Pataxó Hã-Ha-Hãe
ti,Pintiini
tn,Patani
to,Zo'é
tp,Patep
tq,Pattapu
tr,Piamatsina
tt,Enrekang
tu,Bambam
tv,Port Vato
tw,Pentlatch
ty,Pathiya
ua,Purepecha
ub,Purum
uc,Punan Merap
ud,Punan Aput
ue,Puelche
uf,Punan Merah
ug,Phuie
ui,Puinave
uj,Punan Tubu
um,Puma
uo,Puoc
up,Pulabu
uq,Puquina
ur,Puruborá
ut,Putoh
uu,Punu
uw,Puluwat
ux,Puare
uy,Purisimeño
wa,Pawaia
wb,Panawa
wg,Gapapaiwa
wi,Patwin
wm,Molbog
wn,Paiwan
wo,Western Pwo
wr,Powari
ww,Northern Pwo
xm,Quetzaltepec Mixe
ye,Pye Krumen
ym,Fyam
yn,Poyanáwa
ys,Paraguayan Sign Language
yu,Puyuma
yx,Tircul
yy,Pyen
zn,Para Naga
fa-adm-pro,Proto-Great Andamanese
fa-cka-pro,Proto-Chukotko-Kamchatkan
fa-hur-pro,Proto-Hurro-Urartian
fa-kad-pro,Proto-Kadu
fa-kms-pro,Proto-Kam-Sui
fa-kor-pro,Proto-Korean
fa-kra-pro,Proto-Kra
fa-lic-pro,Proto-Hlai
fa-onb-pro,Proto-Ong-Be
fa-ong-pro,Proto-Ongan
fa-tak-pro,Proto-Kra-Dai
fa-yen-pro,Proto-Yeniseian
fa-yuk-pro,Proto-Yukaghir
u,Quechua
ua,Quapaw
uc,K'iche'
